Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword
k cups that don t need creamer,26,26,20,77.55,1.49,https://www.dunkindonuts.com/en/food-drinks/brew-at-home/k-cups,0,0,0,0.93,1890000,"[11,22,11,11,11,100,11,11,11,11,22,11]",8/17/2020,"Image pack, Site links, Reviews, Video, Image, People also ask, FAQ"
what's in a cinnamon almond milk macchiato,84,84,70,79.1,0,https://www.dunkindonuts.com/en/food-drinks/iced-drinks,0,0,0,0.03,835000,"[100,43,14,57,14,14,14,14,14,14,14,14]",7/27/2020,"Image pack, Site links, Reviews, Featured snippet, Image, Video Carousel, People also ask"
how many carbs in a plain bagel,38,38,390,82.75,1.42,https://www.dunkindonuts.com/en/food-drinks/bakery-snacks/bagels,0,0,0,0.01,0,"[81,81,81,81,81,67,81,67,54,100,100,67]",8/17/2020,"Carousel, Reviews, Featured snippet, Image, People also ask"
donut wallpaper for iphone,25,25,90,88.81,0,https://news.dunkindonuts.com/blog/valentines-day-themed-mobile-wallpapers-from-dunkin-donuts,0,0,0,0,16,"[9,9,9,82,100,9,9,9,9,9,27,9]",8/27/2020,"Image pack, Video"
mi gift card number and pin,47,47,40,78.93,0,https://www.dunkindonuts.com/en/dd-cards/check-balance,0,0,0,0,36100000,"[0,0,0,25,0,0,25,0,0,100,25,25]",8/17/2020,"Image pack, Featured snippet, People also ask"
iced mocha ingredients,96,96,50,76.04,0,https://www.dunkindonuts.com/en/food-drinks/iced-drinks/iced-latte,0,0,0,0.01,4130000,"[14,29,71,14,57,29,14,100,14,14,100,14]",8/2/2020,"Reviews, Image, Video Carousel, People also ask"
food delivery leominster ma,92,92,30,81.67,2.57,https://www.dunkindonuts.com/,0,0,0,0.86,10,"[11,11,11,11,11,11,11,11,100,11,33,11]",8/16/2020,"Local pack, Image pack, Reviews, AdWords top, FAQ"
breakfast restaurants newark ca,81,81,40,84.26,0,https://www.dunkindonuts.com/,0,0,0,0.07,96,"[11,11,100,44,11,0,11,11,22,11,11,11]",8/26/2020,"Local pack, Image pack"
beyond meat sausage price,49,49,20,87.09,0,https://news.dunkindonuts.com/blog/dunkin-beyond-meat-sausage-breakfast,0,0,0,0.5,13700000,"[14,14,29,14,100,57,14,29,14,100,100,43]",8/16/2020,"Reviews, Featured snippet, AdWords bottom, Video Carousel, People also ask"
closest beach to me right now,83,83,140,82.33,0,https://www.dunkindonuts.com/,0,0,0,0.01,311000000,"[100,100,52,43,43,33,43,24,52,24,100,100]",8/19/2020,"Local pack, Reviews, People also ask"
land for sale bridgeville de,82,82,20,78.8,0.12,https://www.dunkindonuts.com/,0,0,0,0.59,86,"[33,67,33,33,33,33,67,33,100,100,33,33]",8/10/2020,"Image pack, AdWords bottom"
click me now,38,38,30,76.85,0,https://www.dunkindonuts.com/en/locations,0,0,0,0,6230000000,"[33,100,33,33,67,33,33,33,0,33,33,33]",8/20/2020,"Site links, Video, People also ask"
cardcash support,73,73,50,78.48,0,https://www.dunkindonuts.com/,0,0,0,0.02,91,"[11,11,11,44,11,11,100,11,11,11,11,22]",8/22/2020,"Image pack, Reviews, Featured snippet, AdWords top, People also ask"
pocatello restaurants,91,95,4400,75.67,1.5,https://www.dunkindonuts.com/en/locations,0,0,0,0.02,717000,"[100,100,81,81,67,67,67,100,54,67,67,100]",8/30/2020,"Local pack, Image pack, Site links, Video"
ultimate breakfast wrap,79,79,30,81.68,0,https://www.dunkindonuts.com/en/food-drinks/sandwiches-wraps,0,0,0,0.03,30300000,"[60,80,20,100,20,20,80,20,60,40,20,20]",8/16/2020,"Image pack, Reviews, Video, Image"
baskin robbins brooklyn,35,35,110,92.57,0,https://www.dunkindonuts.com/,0,0,0,0.01,66,"[100,67,43,43,33,52,43,67,52,43,43,67]",8/19/2020,"Local pack, Image pack, Reviews"
menu egg and i,74,74,50,81.83,0,https://www.dunkindonuts.com/en/menu/sandwiches-and-more,0,0,0,0,940000000,"[100,14,14,14,29,43,14,14,14,14,14,14]",8/17/2020,"Image pack, Site links, Reviews, Video, Featured snippet"
closest airport to london bridge,77,77,30,80.56,0,https://www.dunkindonuts.com/en/locations,0,0,0,0,9710000,"[20,20,20,100,20,60,60,20,20,20,40,40]",8/24/2020,"Local pack, Image pack, Site links, Reviews, Featured snippet, People also ask, FAQ"
dunkin donuts bebidas frias,4,4,90,63.18,0,https://www.dunkindonuts.com/content/dunkindonuts/es/menu/beverages/icedbeverages/specialitycoffee/iced_latte.html,6,0,0,0.25,23,"[56,11,11,11,100,11,44,11,11,11,11,22]",8/30/2020,"Image pack, Site links, Video Carousel"
yeti cooler gift basket,57,57,30,86.33,0,https://www.dunkindonuts.com/en/shop,0,0,0,1,2050000,"[14,43,29,14,14,14,14,14,29,100,14,43]",8/10/2020,"Image pack, Reviews, People also ask"
the claw naples,80,80,30,73.7,0,https://www.dunkindonuts.com/en/menu,0,0,0,0,682000,"[100,20,20,20,80,40,40,20,20,20,20,40]",8/18/2020,"Knowledge panel, Image pack, Site links, Reviews, Video, FAQ"
bagels with cream cheese filling,54,0,70,80.99,0,https://www.dunkindonuts.com/en/menu/bagels-and-muffins/bagels,0,0,0,0,11300000,"[33,33,100,33,67,33,33,33,33,33,33,33]",8/31/2020,"Image, Video Carousel, People also ask"
coffee nutrition label,21,21,140,84.61,0,https://www.dunkindonuts.com/en/menu/nutrition,0,0,0,0.33,85900000,"[33,33,81,100,100,67,100,100,52,67,33,33]",8/17/2020,"Knowledge panel, Image pack, Reviews, Featured snippet, Video Carousel, People also ask"
fast as you,94,94,1600,89.96,0,https://news.dunkindonuts.com/news/this-holiday-season-run-run-as-fast-as-you-can-to-catch-dunkin-donuts-new-gingerbread-treats,0,0,0,0,3860000000,"[100,84,100,100,100,84,100,100,84,68,84,84]",8/19/2020,"Knowledge panel, Image pack, Reviews, Video, Video Carousel"
ordering medicine ball on starbucks app,55,55,30,87.79,0,https://www.dunkindonuts.com/en/menu/teas-and-more/tea,0,0,0,0.01,98,"[0,0,1,1,1,1,1,1,100,29,1,1]",8/18/2020,"Image pack, Site links, Reviews, Featured snippet, Image, AdWords top, People also ask"
dunkin donuts oleander drive,86,86,50,82.38,0,https://www.dunkindonuts.com/en/locations,0,0,0,0.03,94,"[14,14,57,14,100,14,14,14,57,14,100,14]",8/25/2020,"Knowledge panel, Image pack, Reviews"
blueberry variety chart,95,95,20,67.43,0,https://www.dunkindonuts.com/en/menu/donuts/donuts,0,0,0,0.65,2080000,"[10,100,14,5,19,5,10,5,5,5,14,81]",8/26/2020,"Image pack, Site links, Reviews, Video, People also ask"
does ubereats take cash app card,74,74,40,77.85,3.69,https://www.dunkindonuts.com/en/dunkin-delivers,0,0,0,0.06,1980000,"[29,29,29,14,14,14,100,14,14,29,14,14]",8/19/2020,"Site links, Reviews, Video Carousel, People also ask, FAQ"
coastal beverage brands,92,92,70,67.2,0,https://www.dunkindonuts.com/,0,0,0,0.07,3080000,"[100,50,50,100,100,50,50,100,50,100,50,50]",8/19/2020,"Image pack, Site links, Reviews, Featured snippet"
how to make cotton candy starbucks drink,63,63,30,77.74,0,https://www.dunkindonuts.com/en/food-drinks/frozen-drinks,0,0,0,0,39,"[0,50,50,50,50,50,100,100,50,50,50,50]",8/14/2020,"Image pack, Reviews, Video, Image, Video Carousel, People also ask"
cane sugar allergy,72,72,170,67.24,0,https://www.dunkindonuts.com/content/dam/dd/pdf/allergy_ingredient_guide.pdf,0,0,0,0.03,78,"[100,100,82,100,100,100,100,100,65,100,82,100]",8/15/2020,"Site links, People also ask"
better made donuts,66,66,140,80.98,0,https://news.dunkindonuts.com/news/beyond-meat-dunkin,0,0,0,0,51700000,"[42,54,42,42,42,42,65,65,35,42,100,54]",8/15/2020,"Knowledge panel, Image pack, Site links, Reviews, Video, Image"
unicorn drinks near me,85,85,70,84.7,0,https://www.dunkindonuts.com/en/menu/donuts/donuts,0,0,0,0,130000000,"[29,14,57,14,14,43,43,14,100,14,29,14]",8/15/2020,"Local pack, Image pack, Reviews, Video, Image"
how much protein does turkey bacon have,88,88,30,87.12,0,https://www.dunkindonuts.com/en/menu/sandwiches-and-more,0,0,0,0,32300000,"[14,14,14,14,100,14,14,29,14,14,14,14]",8/18/2020,"Instant answer, Knowledge panel, Reviews, Image"
at and t corporate store,92,92,110,87.39,0,https://www.dunkindonuts.com/en/locations,0,0,0,0,1600000000,"[54,35,15,54,100,81,27,54,42,15,12,27]",8/25/2020,"Site links, Reviews, Video, People also ask"
iced caramel cloud macchiato skinny,29,29,90,84.66,0,https://www.dunkindonuts.com/en/food-drinks/iced-drinks/iced-macchiato,0,0,0,0,89,"[33,33,33,100,67,33,33,67,33,33,100,67]",8/18/2020,"Image pack, Reviews, Image, Video Carousel, People also ask"
77 king street warren ri,62,62,30,78.87,0,https://www.dunkindonuts.com/,0,0,0,0,87,"[0,0,0,56,0,33,0,0,0,78,100,22]",8/16/2020,"Image pack, Reviews"
starbucks app order ahead is unavailable here,59,59,70,91.62,0,https://www.dunkindonuts.com/en/about/contact-us/faqs,0,0,0,0,516000,"[0,0,0,0,0,50,50,50,0,50,100,0]",8/16/2020,"Image pack, Site links, Reviews, Video, Featured snippet, People also ask"
breakfast restaurants in batavia il,95,95,50,79.93,0,https://www.dunkindonuts.com/,0,0,0,0,51,"[33,67,33,67,67,33,100,100,33,33,33,33]",8/18/2020,"Local pack, Image pack, Site links, Reviews"
the harrison glendale ca,78,78,50,78.7,2.16,https://www.dunkindonuts.com/,0,0,0,0.15,97,"[14,100,43,14,14,14,14,14,14,14,57,14]",8/18/2020,"Knowledge panel, Image pack, Site links, Reviews, Video, AdWords top, AdWords bottom, Video Carousel"
sign up for deals with phone number,72,72,70,85.77,2.97,https://www.dunkindonuts.com/en/dd-perks,0,0,0,0.64,1680000000,"[11,11,78,100,11,11,11,44,100,11,33,11]",8/26/2020,"Reviews, FAQ"
transfer starbucks gift card to register card,57,57,50,81.74,0,https://www.dunkindonuts.com/en/about/contact-us/faqs,0,0,0,0,2030000,"[0,33,0,0,0,0,0,0,0,33,100,33]",8/1/2020,"Reviews, Video Carousel, People also ask, FAQ"
how many fridays in one year,100,100,70,83.22,0,https://news.dunkindonuts.com/news/thank-goodness-its-free-donut-fridays-at-dunkin,0,0,0,0,96900000,"[25,50,25,25,25,50,25,25,100,25,25,50]",8/27/2020,"Site links, Video, Featured snippet, People also ask"
americano dunkin,3,3,210,83.36,5.02,https://news.dunkindonuts.com/blog/the-new-americano-vs-our-signature-original-blend-brewed-coffee,3,0,18,0.11,80,"[15,15,24,67,100,67,24,19,15,15,15,15]",8/15/2020,"Reviews, Featured snippet, Video Carousel, People also ask"
americano dunkin,1,1,210,83.36,5.02,https://news.dunkindonuts.com/blog/latte-vs-cappuccino-vs-macchiato-whats-the-difference,168,0,843,0.11,80,"[15,15,24,67,100,67,24,19,15,15,15,15]",8/15/2020,"Reviews, Featured snippet, Video Carousel, People also ask"
americano dunkin,2,2,210,83.36,5.02,https://www.dunkindonuts.com/en/menu/espresso-and-coffee/americano,5,0,27,0.11,80,"[15,15,24,67,100,67,24,19,15,15,15,15]",8/15/2020,"Reviews, Featured snippet, Video Carousel, People also ask"
d point 10 donuts,26,26,70,74.9,0,https://www.dunkindonuts.com/en/menu,0,0,0,0,47000000,"[0,0,25,25,25,25,0,0,0,25,100,25]",8/18/2020,"Knowledge panel, Image pack, Site links, Reviews, Image"
dd's discount pay rate,39,39,30,86.92,0,https://www.dunkindonuts.com/en/dd-perks,0,0,0,0.01,90,"[11,11,11,100,11,11,11,44,11,11,33,11]",8/17/2020,"Image pack, Reviews, Video, Featured snippet, People also ask"
dempsters coffee and cream bagels,39,39,40,77.29,0,https://www.dunkindonuts.com/,0,0,0,0,19,"[0,0,0,0,0,0,0,100,0,0,0,0]",8/24/2020,"Image pack, Reviews, Image, Video Carousel"
red velvet frappe,69,69,320,78.24,0,https://news.dunkindonuts.com/news/valentines-day-dunkin,0,0,0,0,78,"[54,36,44,36,24,44,100,54,36,19,15,24]",8/22/2020,"Reviews, Video, Image, Video Carousel, People also ask"
my panera membership card,66,66,30,85.69,0.26,https://www.dunkindonuts.com/,0,0,0,0.15,87,"[14,14,100,14,14,14,14,14,14,71,14,14]",8/19/2020,"Image pack, Reviews, People also ask"
mobile free en,28,28,40,79.33,0,https://www.dunkindonuts.com/en/dd-cards/mobile-app,0,0,0,0,7350000000,"[11,22,11,11,100,11,33,0,22,11,33,22]",8/19/2020,"Site links, Reviews"
who offers free delivery,36,36,40,88.5,2.27,https://news.dunkindonuts.com/news/dunkin-offers-free-delivery-with-grubhub-through-april-19,0,0,0,0.3,3020000000,"[0,0,0,0,0,0,9,9,18,45,9,100]",8/16/2020,"Reviews, Featured snippet, AdWords bottom, People also ask"
dunkin donuts fall flavors,2,2,260,88.55,0,https://news.dunkindonuts.com/news/answering-the-call-for-fall-dunkins-signature-pumpkin-spice-latte-and-fall-menu-arrive-august-19,33,0,0,0.64,4390000,"[3,68,100,55,8,1,1,1,1,1,1,1]",8/18/2020,"Top stories, Image pack, Site links, Reviews, Video, Featured snippet, Image, People also ask"
dunkin donuts fall flavors,3,3,260,88.55,0,https://news.dunkindonuts.com/news/taste-for-fall-fulfilled-dunkins-pumpkin-menu-arrives-august-21,23,0,0,0.64,4390000,"[3,68,100,55,8,1,1,1,1,1,1,1]",8/18/2020,"Top stories, Image pack, Site links, Reviews, Video, Featured snippet, Image, People also ask"
dunkin donuts fall flavors,4,4,260,88.55,0,https://news.dunkindonuts.com/news,18,0,0,0.64,4390000,"[3,68,100,55,8,1,1,1,1,1,1,1]",8/18/2020,"Top stories, Image pack, Site links, Reviews, Video, Featured snippet, Image, People also ask"
dunkin donuts fall flavors,5,5,260,88.55,0,https://news.dunkindonuts.com/news/feeding-fall-cravings-dunkin-donuts-pumpkin-and-maple-pecan-flavored-coffees-return-by-august-27-along-with-new-items-for-autumn,13,0,0,0.64,4390000,"[3,68,100,55,8,1,1,1,1,1,1,1]",8/18/2020,"Top stories, Image pack, Site links, Reviews, Video, Featured snippet, Image, People also ask"
hiring manager jobs,78,78,260,86.52,1.05,https://www.dunkindonuts.com/en/careers,0,0,0,0.13,524000000,"[81,81,100,81,81,66,100,100,81,53,66,100]",8/18/2020,"Jobs search, People also ask"
stacks restaurant nutritional information,58,58,90,84.97,0,https://www.dunkindonuts.com/en/menu/sandwiches-and-more/sausage-egg-cheese,0,0,0,0,10300000,"[11,33,33,33,100,11,33,11,33,11,11,44]",8/15/2020,"Image pack, Reviews, Video, Featured snippet, Image, People also ask"
6pm promotional code march 2018,50,50,70,82.78,0,https://www.dunkindonuts.com/en/menu/offers-promotions,0,0,0,0,98,"[0,0,0,0,0,0,100,0,0,0,0,0]",8/17/2020,"Image pack, Site links, Reviews, Video, People also ask"
vanilla extract in iced coffee,75,75,30,73.04,0,https://www.dunkindonuts.com/content/dam/dd/pdf/allergy_ingredient_guide.pdf,0,0,0,0,2000000,"[33,33,33,33,33,33,33,33,33,100,67,67]",8/15/2020,"Reviews, Video, Image, Video Carousel, People also ask"
where can i get a uber gift card near me,51,51,40,90.65,0,https://www.dunkindonuts.com/en/dunkin-delivers,0,0,0,0.5,1210000000,"[25,50,25,100,25,25,25,25,25,25,100,100]",8/26/2020,"Local pack, Image pack, Reviews, AdWords bottom"
what are k cup portion packs,23,23,30,77.78,0,https://news.dunkindonuts.com/blog/dunkin-k-cupR-portion-packs-to-be-sold-in-participating-restaurants-starting-summer-2011,0,0,0,1,3000000,"[40,20,20,20,20,20,20,20,20,40,0,100]",7/17/2020,"Image pack, Reviews, Video, Featured snippet, People also ask"
how to make a heart in espresso,43,43,40,81.93,0,https://news.dunkindonuts.com/news/valentines-day-dunkin,0,0,0,0.13,38000000,"[0,0,0,0,0,0,0,0,0,0,0,100]",8/24/2020,"Image pack, Reviews, Featured snippet, Image, Video Carousel, People also ask"
dunkin drinks,2,3,3600,87.81,2.3,https://www.dunkindonuts.com/en/food-drinks/frozen-drinks,93,0,215,0.04,31600000,"[23,23,23,23,30,30,30,36,44,54,67,100]",8/30/2020,"Image pack, Site links, Tweet, Image, Video Carousel, People also ask"
dunkin drinks,3,1,3600,87.81,2.3,https://news.dunkindonuts.com/blog/dunkin-first-day-of-summer,64,0,149,0.04,31600000,"[23,23,23,23,30,30,30,36,44,54,67,100]",8/30/2020,"Image pack, Site links, Tweet, Image, Video Carousel, People also ask"
100 cheese wraps,89,89,20,85,0,https://www.dunkindonuts.com/en/menu/sandwiches-and-more,0,0,0,0.86,45100000,"[100,14,29,43,14,14,57,14,14,57,29,14]",8/17/2020,"Image pack, Reviews, Image, People also ask, FAQ"
dunkin donuts encino ca,19,19,70,84.41,0,https://www.dunkindonuts.com/en/careers,0,0,0,0.01,85,"[100,78,11,78,11,22,11,11,11,11,11,11]",8/23/2020,"Knowledge panel, Image pack, Reviews"
fitchburg hardware store,65,65,30,84.66,0,https://www.dunkindonuts.com/,0,0,0,0.03,81,"[29,14,14,14,29,100,14,43,43,43,57,29]",8/14/2020,"Local pack, Image pack, Reviews"
starbucks sioux falls locations,70,70,40,83.17,0,https://www.dunkindonuts.com/en/locations,0,0,0,0,89,"[25,25,75,0,50,0,25,0,25,100,25,75]",8/22/2020,"Local pack, Image pack, Reviews"
cal in bacon,42,42,210,83.51,0,https://www.dunkindonuts.com/en/menu/sandwiches-and-more/bacon-egg-cheese,0,0,0,0.01,37700000,"[66,66,53,53,44,44,81,66,66,81,81,100]",8/19/2020,"Image pack, Reviews, Featured snippet, Image, People also ask"
best breakfast in clarksville tn,98,98,90,78.48,0,https://www.dunkindonuts.com/,0,0,0,0,98,"[65,65,65,100,82,65,53,82,18,6,18,41]",8/14/2020,"Local pack, Image pack, Reviews, Video"
k mini keurig,93,93,1900,89.89,0.82,https://news.dunkindonuts.com/news/hit-the-road-to-refresh-in-the-dunkin-refreshers-rv,0,0,0,1,5490000,"[36,43,23,36,66,100,43,36,23,30,55,43]",8/15/2020,"Image pack, Site links, Reviews, Video, Shopping ads, Video Carousel, People also ask"
forest restaurant menu franklin la,52,52,50,79.43,0,https://www.dunkindonuts.com/,0,0,0,0,61,"[14,14,43,43,43,29,14,14,14,100,14,14]",8/21/2020,"Knowledge panel, Image pack, Reviews"
brie cranberry canapes,38,38,30,71.04,0,https://news.dunkindonuts.com/blog/dunksgiving-appetizer:-cranberry-brie-hash-brown-canapes,0,0,0,0,90,"[0,0,0,0,0,0,0,100,14,0,0,14]",8/15/2020,"Image pack, Reviews, Video, Image"
ingredients in dunkin plant based sausage,3,2,50,84.1,0,https://www.dunkindonuts.com/en/food-drinks/sandwiches-wraps/beyond-sausage,0,0,0,0,225000,"[0,0,0,0,0,0,0,0,0,100,100,100]",8/30/2020,"Featured snippet, Image, Video Carousel, People also ask"
ingredients in dunkin plant based sausage,2,0,50,84.1,0,https://www.dunkindonuts.com/en/menu/sandwiches-and-more/beyond-sausage,1,0,0,0,225000,"[0,0,0,0,0,0,0,0,0,100,100,100]",8/30/2020,"Featured snippet, Image, Video Carousel, People also ask"
ingredients in dunkin plant based sausage,1,1,50,84.1,0,https://news.dunkindonuts.com/blog/dunkin-beyond-meat-sausage-breakfast,40,0,0,0,225000,"[0,0,0,0,0,0,0,0,0,100,100,100]",8/30/2020,"Featured snippet, Image, Video Carousel, People also ask"
dunkin donuts bagel nutrition,3,3,140,83.2,0,https://www.dunkindonuts.com/en/menu/nutrition,12,0,0,0,0,"[100,81,54,65,65,42,81,54,42,35,42,42]",8/22/2020,"Carousel, Image pack, Reviews, Featured snippet, Image, People also ask"
dunkin donuts bagel nutrition,2,2,140,83.2,0,https://www.dunkindonuts.com/en/menu/bagels-and-muffins/bagels,18,0,0,0,0,"[100,81,54,65,65,42,81,54,42,35,42,42]",8/22/2020,"Carousel, Image pack, Reviews, Featured snippet, Image, People also ask"
6 university drive amherst ma,98,98,70,78.48,0,https://www.dunkindonuts.com/,0,0,0,0,38300000,"[40,20,40,20,40,20,20,40,100,20,20,20]",8/28/2020,"Image pack, Site links"
dunkin donuts check card balance,1,1,140,72.47,0,https://www.dunkindonuts.com/en/dd-cards/check-balance,112,0,0,0,21,"[43,52,43,43,43,100,100,52,100,43,43,52]",8/15/2020,"Reviews, People also ask"
dunkin donuts check card balance,2,2,140,72.47,0,https://www.dunkindonuts.com/en/dd-cards,3,0,0,0,21,"[43,52,43,43,43,100,100,52,100,43,43,52]",8/15/2020,"Reviews, People also ask"
dunkin donuts check card balance,3,3,140,72.47,0,https://www.dunkindonuts.com/en/about/contact-us/faqs,2,0,0,0,21,"[43,52,43,43,43,100,100,52,100,43,43,52]",8/15/2020,"Reviews, People also ask"
best donuts in aurora co,52,52,20,75.37,0,https://www.dunkindonuts.com/,0,0,0,0.04,58,"[11,11,100,11,22,11,11,11,44,44,11,11]",8/19/2020,"Local pack, Image pack, Reviews, Video"
dollar store morgantown pa,47,47,40,84.81,0,https://www.dunkindonuts.com/en/menu,0,0,0,0,60,"[33,11,11,11,33,11,11,100,11,11,11,56]",8/20/2020,"Local pack, Image pack"
does coffee creamer freeze,58,58,40,70.72,0,https://www.dunkindonuts.com/en/menu/frozen-drinks/frozen-iced-coffee,0,0,0,0,1240000,"[0,0,0,0,0,0,0,0,0,100,14,14]",8/29/2020,"Site links, Video, Featured snippet, Image, People also ask, FAQ"
butter pecan creamer,97,97,320,84.68,1.85,https://www.dunkindonuts.com/en/menu/espresso-and-coffee/cold-brew,0,0,0,1,959000,"[44,36,44,66,54,44,54,44,54,66,100,81]",8/16/2020,"Image pack, Reviews, Image, Video Carousel"
butter pecan creamer,96,96,320,84.68,1.85,https://www.dunkindonuts.com/en/menu/espresso-and-coffee/iced-coffee,0,0,0,1,959000,"[44,36,44,66,54,44,54,44,54,66,100,81]",8/16/2020,"Image pack, Reviews, Image, Video Carousel"
does matcha have iron,66,66,40,68,0,https://www.dunkindonuts.com/en/menu/teas-and-more/iced-matcha-latte,0,0,0,0,8900000,"[11,44,100,11,56,11,22,11,11,22,11,56]",8/29/2020,"Featured snippet, Image, People also ask"
